Variable,REGION,EMISSION,TECHNOLOGY,STORAGE,TIMESLICE,FUEL,SEASON,DAYTYPE,DAILYTIMEBRACKET,MODE_OF_OPERATION,REGION,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,
ProductionByTechnologyAnnual,Uganda,,UGSOU1P03,,,UGEL1,,,,,,0,0,0,0,0,0,0,0,0,0,0,3.03275446628051,3.03275446628051,3.03275446628051,3.03275446628051,3.03275446628051,3.03275446628051,3.03275446628051,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.942,0.90924553371949,0.909245533719491,0.90924553371949,0.90924553371949,0.90924553371949,
ProductionByTechnologyAnnual,Uganda,,UGSOU1P03,,,UGEL2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOU1P03,,,UGEL3C,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOU1P03,,,UGEL3I,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOU1P03,,,UGEL3R,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOU1P03,,,UGEL3U,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOU1P03,,,UGGAS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOU1P03,,,UGOIL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV1F01,,,UGBIOMASS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV1F01,,,UGCOAL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV1F01,,,UGDIESEL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV1F01,,,UGEL_Export,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV1F01,,,UGEL1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV1F01,,,UGEL2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV1F01,,,UGEL3C,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV1F01,,,UGEL3I,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV1F01,,,UGEL3R,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0369303097932,0.0369303097932,0.0369303097932,0.0369303097932,0.0369303097932,0.0369303097932,0.0369303097932,0.0443384857097999,0.189905662634888,0.189905662634888,0.189905662634888,0.189905662634888,1.0985444114,1.266457438021,1.42521191698554,1.42521191698554,1.42521191698554,1.97523606086831,2.273216923833,2.273216923833,2.273216923833,2.750519070431,2.914833066804,2.969406611095,2.969406611095,2.9324763013018,2.9324763013018,2.9324763013018,2.9324763013018,2.9324763013018,
ProductionByTechnologyAnnual,Uganda,,UGSOV1F01,,,UGEL3U,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV1F01,,,UGGAS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV1F01,,,UGOIL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV4F01,,,UGBIOMASS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV4F01,,,UGCOAL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV4F01,,,UGDIESEL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV4F01,,,UGEL_Export,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV4F01,,,UGEL1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV4F01,,,UGEL2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV4F01,,,UGEL3C,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV4F01,,,UGEL3I,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV4F01,,,UGEL3R,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV4F01,,,UGEL3U,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.157131956838,0.157131956838,0.157131956838,0.157131956838,0.157131956838,0.157131956838,0.157131956838,0.224743335712,0.273475946772,0.273475946772,0.273475946772,0.295098483444,0.935763191616927,0.990835328610674,0.990835328610673,0.990835328610673,0.990835328610674,0.990835328610673,1.13849477568325,1.13849477568325,1.13849477568325,3.1536,3.1536,3.1536,3.1536,2.996468043162,2.996468043162,2.996468043162,2.996468043162,2.996468043162,
ProductionByTechnologyAnnual,Uganda,,UGSOV4F01,,,UGGAS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGSOV4F01,,,UGOIL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGUR00I00,,,UGBIOMASS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGUR00I00,,,UGCOAL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGUR00I00,,,UGDIESEL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGUR00I00,,,UGEL_Export,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGUR00I00,,,UGEL1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGUR00I00,,,UGEL2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGUR00I00,,,UGEL3C,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGUR00I00,,,UGEL3I,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGUR00I00,,,UGEL3R,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGUR00I00,,,UGEL3U,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGUR00I00,,,UGGAS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGUR00I00,,,UGOIL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI25P00,,,UGBIOMASS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI25P00,,,UGCOAL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI25P00,,,UGDIESEL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI25P00,,,UGEL_Export,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI25P00,,,UGEL1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591618692446225,3.5478,3.5478,3.5478,3.5478,3.5478,3.5478,3.5478,3.5478,
ProductionByTechnologyAnnual,Uganda,,UGWI25P00,,,UGEL2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI25P00,,,UGEL3C,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI25P00,,,UGEL3I,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI25P00,,,UGEL3R,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI25P00,,,UGEL3U,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI25P00,,,UGGAS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI25P00,,,UGOIL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI30P00,,,UGBIOMASS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI30P00,,,UGCOAL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI30P00,,,UGDIESEL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI30P00,,,UGEL_Export,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI30P00,,,UGEL1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02084,4.02084,4.02084,4.02084,4.02084,4.02084,4.02084,4.02084,4.02084,4.02084,4.02084,4.02084,4.02084,4.02084,4.02084,4.02084,4.02084,4.02084,
ProductionByTechnologyAnnual,Uganda,,UGWI30P00,,,UGEL2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI30P00,,,UGEL3C,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI30P00,,,UGEL3I,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI30P00,,,UGEL3R,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI30P00,,,UGEL3U,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI30P00,,,UGGAS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ProductionByTechnologyAnnual,Uganda,,UGWI30P00,,,UGOIL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RETotalDemandOfTargetFuelAnnual,Uganda,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBACKSTOP,,SD,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBACKSTOP,,SD,,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBACKSTOP,,SN,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBACKSTOP,,SN,,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBACKSTOP,,WD,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBACKSTOP,,WD,,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBACKSTOP,,WN,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBACKSTOP,,WN,,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBM00I00,,SD,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBM00I00,,SD,,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBM00I00,,SN,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBM00I00,,SN,,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBM00I00,,WD,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBM00I00,,WD,,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBM00I00,,WN,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBM00I00,,WN,,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBM00X00,,SD,,,,,1,,1.62742299307488,1.62742299307488,1.62742299307488,1.62742299307488,1.79575131184508,1.79575131184508,1.79575131184508,1.79575131184509,1.79575131184508,1.79575131184508,1.79575131184508,1.79575131184508,1.39025908013813,1.93091538908074,0,0,0,0,1.93091538908074,1.39025908013813,1.39025908013813,0,1.93091538908074,1.39025908013813,1.93091538908074,1.93091538908074,1.93091538908074,1.93091538908074,1.39025908013813,1.39025908013813,1.93091538908074,0,1.93091538908074,1.93091538908074,1.39025908013813,1.79575131184508,0,1.93091538908074,0,0,0,
RateOfActivity,Uganda,,UGBM00X00,,SD,,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBM00X00,,SN,,,,,1,,1.62742299307488,1.62742299307488,1.62742299307488,1.62742299307488,1.79575131184508,1.79575131184508,1.79575131184508,1.79575131184508,1.79575131184508,1.79575131184508,1.79575131184508,1.79575131184508,1.93091538908074,1.93091538908074,0,0,1.93091538908074,0,1.93091538908074,1.93091538908074,1.93091538908074,0,1.93091538908074,1.93091538908074,1.93091538908074,1.93091538908074,1.93091538908074,1.93091538908074,1.93091538908074,1.93091538908074,1.93091538908074,0,1.93091538908074,1.93091538908074,1.93091538908074,1.79575131184508,0,1.93091538908074,0,0,0,
RateOfActivity,Uganda,,UGBM00X00,,SN,,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBM00X00,,WD,,,,,1,,1.17174455501392,1.62742299307488,1.17174455501391,1.17174455501391,1.79575131184508,1.79575131184508,1.79575131184508,1.79575131184508,1.79575131184508,1.79575131184508,1.79575131184508,1.79575131184508,1.93091538908074,1.39025908013813,0,0,0,0,1.39025908013813,1.93091538908074,1.93091538908074,0,1.39025908013813,1.93091538908074,1.39025908013813,1.39025908013813,1.39025908013813,1.93091538908074,1.93091538908074,1.93091538908074,1.39025908013813,0,1.39025908013813,1.39025908013813,1.93091538908074,1.79575131184508,0,1.93091538908074,0,0,0,
RateOfActivity,Uganda,,UGBM00X00,,WD,,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBM00X00,,WN,,,,,1,,1.62742299307488,1.17174455501392,1.62742299307488,1.62742299307488,1.79575131184508,1.79575131184508,1.79575131184508,1.79575131184508,1.79575131184508,1.79575131184509,1.79575131184508,1.79575131184508,1.93091538908074,1.93091538908074,0,0,1.93091538908074,0,1.93091538908074,1.93091538908074,1.93091538908074,0,1.93091538908074,1.93091538908074,1.93091538908074,1.93091538908074,1.93091538908074,1.39025908013813,1.93091538908074,1.93091538908074,1.93091538908074,0,1.93091538908074,1.93091538908074,1.93091538908074,1.79575131184508,0,1.39025908013813,0,0,0,
RateOfActivity,Uganda,,UGBM00X00,,WN,,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBMCHP00,,SD,,,,,1,,0.618420959999999,0.61842096,0.61842096,0.61842096,0.68238574416,0.68238574416,0.68238574416,0.682385744160001,0.68238574416,0.68238574416,0.682385744159999,0.68238574416,0.52829864064,0.733748112,0,0,0,0,0.733748112,0.52829864064,0.52829864064,0,0.733748112,0.52829864064,0.733748112,0.733748112,0.733748112,0.733748112,0.52829864064,0.52829864064,0.733748112,0,0.733748112,0.733748112,0.52829864064,0.68238574416,0,0.733748112,0,0,0,
RateOfActivity,Uganda,,UGBMCHP00,,SD,,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfActivity,Uganda,,UGBMCHP00,,SN,,,,,1,,0.61842096,0.618420959999999,0.61842096,0.61842096,0.68238574416,0.68238574416,0.68238574416,0.682385744159999,0.682385744159999,0.682385744159999,0.68238574416,0.682385744159999,0.733748112,0.733748112,0,0,0.733748112,0,0.733748112,0.733748112,0.733748112,0,0.733748112,0.733748112,0.733748112,0.733748112,0.733748112,0.733748112,0.733748112,0.733748112,0.733748112,0,0.733748112,0.733748112,0.733748112,0.68238574416,0,0.733748112,0,0,0,
RateOfActivity,Uganda,,UGBMCHP00,,SN,,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
